Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000032481,-0.6517192183845,6.5059541734465,49.8038272633016,1.70E-12,2.49E-11
ENSMUSG00000028393,-1.06389512860328,3.62862405122221,49.742615423613,1.75E-12,2.56E-11
ENSMUSG00000021116,-0.697923875569612,6.58031729975762,49.6996654255259,1.79E-12,2.62E-11
ENSMUSG00000026526,-0.646684588408888,5.7261968031025,49.6491287332497,1.84E-12,2.68E-11
ENSMUSG00000014074,-0.698162408162211,5.21710239750625,49.6396544151001,1.85E-12,2.69E-11
ENSMUSG00000058799,-0.537800305523263,8.31726727409865,49.5789086834303,1.91E-12,2.77E-11
ENSMUSG00000025872,-0.915355155321188,4.69327706819828,49.5467484821181,1.94E-12,2.82E-11
ENSMUSG00000023832,-1.21454660143946,4.43139384022637,49.4687696408404,2.02E-12,2.93E-11
ENSMUSG00000020018,-0.776647295329403,4.69298918698247,49.4246353047531,2.06E-12,2.99E-11
ENSMUSG00000045502,0.958752165111668,6.72143305616274,49.4068533496734,2.08E-12,3.01E-11
ENSMUSG00000027201,-0.849317765016953,4.61005459845324,49.3912175024758,2.10E-12,3.03E-11
ENSMUSG00000044469,-2.0304639396226,1.63930815909564,49.2977061561518,2.20E-12,3.18E-11
ENSMUSG00000097645,1.34691644970366,3.51576986554816,49.2585595082538,2.24E-12,3.24E-11
ENSMUSG00000039199,0.893752157205914,4.08845364941682,49.2370203661014,2.27E-12,3.27E-11
ENSMUSG00000028555,-0.897802451259163,4.64771413746797,49.234606157285,2.27E-12,3.27E-11
ENSMUSG00000030126,0.630760820514407,5.99712308603844,49.1202422163201,2.41E-12,3.46E-11
ENSMUSG00000028334,-0.635143887978138,6.33351660164195,49.0846299810704,2.45E-12,3.52E-11
ENSMUSG00000060802,0.54189054343857,9.98105894915338,49.0479031450046,2.50E-12,3.59E-11
ENSMUSG00000020282,1.0321892760694,3.44616063721853,49.0376001986013,2.51E-12,3.60E-11
ENSMUSG00000021670,-0.795540099273888,6.35889684058318,49.005057980889,2.55E-12,3.66E-11
ENSMUSG00000001247,0.609782796635509,7.31797883988819,48.92520603112,2.66E-12,3.81E-11
ENSMUSG00000038538,0.714683827187912,6.46734898013346,48.8625783621347,2.75E-12,3.93E-11
ENSMUSG00000021957,-0.522218409528438,9.02675027890922,48.7852873530074,2.86E-12,4.08E-11
ENSMUSG00000033697,0.672214805785235,7.07952060453399,48.7392151446815,2.92E-12,4.17E-11
ENSMUSG00000101848,1.91540262525222,1.14786883908957,48.7121388781074,2.96E-12,4.22E-11
ENSMUSG00000053063,-0.650772615317608,5.07035218731207,48.6397420073722,3.08E-12,4.38E-11
ENSMUSG00000030541,-0.695564219992205,6.46265557395801,48.6162802442224,3.11E-12,4.43E-11
ENSMUSG00000036882,-1.17895730786858,3.25784475928227,48.5190509483901,3.27E-12,4.65E-11
ENSMUSG00000023048,0.584729190228394,7.7843347354697,48.4975253929239,3.31E-12,4.69E-11
ENSMUSG00000020439,-1.47027296497069,2.47078522806871,48.4042666254316,3.47E-12,4.92E-11
ENSMUSG00000022551,-0.668885735506854,6.33138311618255,48.3736964003937,3.52E-12,4.99E-11
ENSMUSG00000055184,-2.20356904098631,1.22589902197957,48.3259849081819,3.61E-12,5.10E-11
ENSMUSG00000062464,2.63510569652534,0.641860239745691,48.2742145722005,3.71E-12,5.24E-11
ENSMUSG00000019960,0.842898022010597,6.70017147151362,48.2263111700672,3.80E-12,5.36E-11
ENSMUSG00000062203,-0.587054126315005,7.20906578021737,48.213074058028,3.82E-12,5.39E-11
ENSMUSG00000036452,0.844752089739505,6.77307146150174,48.1347559094335,3.98E-12,5.60E-11
ENSMUSG00000062028,1.77911637394406,2.10366757731717,48.0632428696319,4.13E-12,5.80E-11
ENSMUSG00000026034,0.829866111884748,6.80881170901746,48.0221679429687,4.21E-12,5.92E-11
ENSMUSG00000041115,0.666375203114001,4.82087960415213,48.0106095965487,4.24E-12,5.95E-11
ENSMUSG00000026395,0.60538047214208,10.1051248548624,47.9783194544694,4.31E-12,6.04E-11
ENSMUSG00000040663,1.58873668415046,4.20108559193577,47.936117223326,4.40E-12,6.17E-11
ENSMUSG00000031683,-0.772864841747265,4.78323795909564,47.915165320753,4.45E-12,6.23E-11
ENSMUSG00000026480,0.590120325775993,8.81525938252276,47.8920483897668,4.50E-12,6.29E-11
ENSMUSG00000027309,0.856444903684417,5.74110975281532,47.8794962742925,4.53E-12,6.33E-11
ENSMUSG00000002944,0.868759079011721,8.63856693420511,47.788722745132,4.75E-12,6.62E-11
ENSMUSG00000032667,0.625818459002521,8.04114053779943,47.7310680374691,4.89E-12,6.81E-11
ENSMUSG00000036850,-0.830052151006469,4.4217790314068,47.6863004456173,5.00E-12,6.96E-11
ENSMUSG00000022952,0.535951818649652,8.694333389261,47.624402335759,5.16E-12,7.18E-11
ENSMUSG00000000339,-0.74317947185893,4.34327594392091,47.5310202095119,5.41E-12,7.52E-11
ENSMUSG00000025137,-0.632772572206112,5.81963214434677,47.5007700408943,5.50E-12,7.63E-11
ENSMUSG00000100113,1.18234850223696,5.23307793110395,47.4765662044975,5.57E-12,7.71E-11
ENSMUSG00000015027,-0.641790118599619,6.67866312783512,47.4580251397509,5.62E-12,7.78E-11
ENSMUSG00000057335,0.676094991704329,7.12765260576422,47.4486827412093,5.65E-12,7.81E-11
ENSMUSG00000071172,-0.602365695097862,7.51080087992474,47.4303470684005,5.70E-12,7.87E-11
ENSMUSG00000063810,-1.01231737547668,3.76075999403192,47.4261585278856,5.71E-12,7.88E-11
ENSMUSG00000038736,-0.783967381308682,4.37228271807317,47.4242533737138,5.72E-12,7.88E-11
ENSMUSG00000031167,-1.0519925839999,8.06692806485391,47.374422355001,5.86E-12,8.07E-11
ENSMUSG00000021327,0.71683385490977,5.74492014014975,47.3162425754956,6.04E-12,8.31E-11
ENSMUSG00000028007,-0.817800680537446,4.77855643426293,47.2932225317143,6.11E-12,8.38E-11
ENSMUSG00000039089,1.17187680676647,4.27804641316328,47.2928433636542,6.11E-12,8.38E-11
ENSMUSG00000029490,0.838476238821785,4.64472766291731,47.2919296232489,6.12E-12,8.38E-11
ENSMUSG00000029311,0.755756269294676,6.88904975797476,47.274424865331,6.17E-12,8.45E-11
ENSMUSG00000034681,-0.695772478580273,5.02313517181466,47.2720357552577,6.18E-12,8.45E-11
ENSMUSG00000038612,0.629566466899162,9.67467914141489,47.2449640502747,6.26E-12,8.56E-11
ENSMUSG00000036377,0.733936396654771,7.61015928995819,47.2227778893056,6.34E-12,8.65E-11
ENSMUSG00000075256,0.824170597671553,4.83894084269301,47.1896109402569,6.44E-12,8.79E-11
ENSMUSG00000066026,0.849925339859646,8.13807960055743,47.1144540068991,6.70E-12,9.11E-11
ENSMUSG00000019726,-0.788429599255797,6.97614224503916,47.1140255118855,6.70E-12,9.11E-11
ENSMUSG00000029482,-0.923719206402317,5.47492169141198,47.1077231607534,6.72E-12,9.13E-11
ENSMUSG00000042705,-0.7681912347736,4.84562834046218,46.9405786231114,7.32E-12,9.94E-11
ENSMUSG00000039356,-1.09458042150085,4.58759864138412,46.8720030054252,7.58E-12,1.03E-10
ENSMUSG00000021288,0.586929857175652,6.83267032462611,46.7233389929355,8.17E-12,1.11E-10
ENSMUSG00000071757,1.19271055722756,3.813018914339,46.6664650572563,8.42E-12,1.14E-10
ENSMUSG00000025393,-0.493489757045286,9.76129783040577,46.5443610138914,8.96E-12,1.21E-10
ENSMUSG00000025466,-0.9416159054042,3.2537798404459,46.524847545226,9.05E-12,1.22E-10
ENSMUSG00000051832,1.60615920235681,2.86852088062523,46.4826839656637,9.24E-12,1.25E-10
ENSMUSG00000071454,-0.755172748273542,4.37049077468893,46.47491510852,9.28E-12,1.25E-10
ENSMUSG00000031672,-0.584452024013579,6.27828238957089,46.3927827519767,9.68E-12,1.30E-10
ENSMUSG00000032577,0.604912696138031,7.05905315074412,46.3431763142075,9.93E-12,1.34E-10
ENSMUSG00000029581,-2.55752904372024,3.04624932446504,46.2710915914804,1.03E-11,1.38E-10
ENSMUSG00000020220,0.579735648029398,7.64658284766694,46.2560560796934,1.04E-11,1.39E-10
ENSMUSG00000028378,-0.705338217591262,4.71363447450335,46.2326307971798,1.05E-11,1.41E-10
ENSMUSG00000086241,-1.5375881210334,2.11617329755382,46.2020442613855,1.07E-11,1.43E-10
ENSMUSG00000061273,-0.640158304082337,6.16152669072423,46.1847317662505,1.08E-11,1.44E-10
ENSMUSG00000028933,-1.69041828194637,2.61336517867961,46.1825897409349,1.08E-11,1.44E-10
ENSMUSG00000047867,2.05819006124972,1.76646990860129,46.1673005859961,1.09E-11,1.45E-10
ENSMUSG00000019943,0.595589535940273,7.76409769591796,46.0979715672131,1.12E-11,1.50E-10
ENSMUSG00000039230,-0.63099364894502,5.69641052703252,46.0965452093601,1.13E-11,1.50E-10
ENSMUSG00000045216,0.709344196940144,6.89935959975775,45.9981009246066,1.18E-11,1.58E-10
ENSMUSG00000035967,0.912213037763392,6.39733347323457,45.9552951440575,1.21E-11,1.61E-10
ENSMUSG00000031146,-0.572670938155513,6.13824973210938,45.9198258666213,1.23E-11,1.64E-10
ENSMUSG00000024943,-0.677421421018134,5.55632883657308,45.9044054178838,1.24E-11,1.65E-10
ENSMUSG00000024181,-0.791955395277839,4.83953746442761,45.7827179989782,1.32E-11,1.75E-10
ENSMUSG00000004187,1.52607033845804,2.06683491666898,45.7650936209982,1.33E-11,1.77E-10
ENSMUSG00000025190,-0.728916132570684,4.51550142857669,45.7235407239636,1.36E-11,1.80E-10
ENSMUSG00000087700,-1.05975924455752,4.11787852363446,45.6887288984267,1.39E-11,1.83E-10
ENSMUSG00000033713,0.91842480469398,5.64171142581094,45.6798843636093,1.39E-11,1.84E-10
ENSMUSG00000037885,0.64935999116713,6.57136522108243,45.6531202100525,1.41E-11,1.86E-10
ENSMUSG00000043795,1.40428760807282,3.55209006467196,45.6521957839094,1.41E-11,1.86E-10
ENSMUSG00000020212,-1.16908134706639,2.78268496904182,45.6129433765625,1.44E-11,1.90E-10
ENSMUSG00000043964,0.661410193748784,5.7794550155999,45.5793164550225,1.47E-11,1.93E-10
ENSMUSG00000041712,-0.782987165575815,5.47947653505663,45.5147009890082,1.51E-11,1.99E-10
ENSMUSG00000035351,-1.20622076602681,3.64014391058382,45.4432375608471,1.57E-11,2.06E-10
ENSMUSG00000020009,0.716144306330993,7.67342819738756,45.4153166057927,1.59E-11,2.09E-10
ENSMUSG00000030086,-1.35788844869989,2.74302309504858,45.4078853662244,1.60E-11,2.10E-10
ENSMUSG00000032359,0.545659955952309,8.30947091074988,45.3592360136941,1.64E-11,2.15E-10
ENSMUSG00000085023,-1.25355307126521,3.24451603677304,45.3141077818537,1.68E-11,2.19E-10
ENSMUSG00000030276,0.895700906258832,5.22519186020776,45.3027821880823,1.69E-11,2.20E-10
ENSMUSG00000030603,-0.661220812674869,6.5865610695839,45.2923446234138,1.70E-11,2.21E-10
ENSMUSG00000036853,0.573254749410174,7.94857127772612,45.2638115894883,1.72E-11,2.24E-10
ENSMUSG00000005899,-0.619480240920486,5.57934733951416,45.2385452379663,1.74E-11,2.27E-10
ENSMUSG00000056629,-0.725658853589033,5.49963546089915,45.2314314568515,1.75E-11,2.28E-10
ENSMUSG00000064326,-1.04171302260752,3.7831630507162,45.0790885542486,1.89E-11,2.46E-10
ENSMUSG00000037443,-1.2407161598789,7.06832320102731,45.0734557648548,1.90E-11,2.46E-10
ENSMUSG00000002625,0.77409079564218,5.14615247453233,45.0258525579681,1.94E-11,2.52E-10
ENSMUSG00000039615,-0.638636964772051,6.14481432405785,45.0115857931551,1.96E-11,2.54E-10
ENSMUSG00000018774,-0.554520937184438,9.56671270705235,45.0070274973829,1.96E-11,2.54E-10
ENSMUSG00000022437,-0.592773909583168,6.76794611840553,44.9082034529269,2.06E-11,2.67E-10
ENSMUSG00000061410,0.77773597199028,5.47328049736158,44.854990746199,2.12E-11,2.74E-10
ENSMUSG00000034563,1.01801826323461,5.44466879389799,44.8461969629708,2.13E-11,2.75E-10
ENSMUSG00000035342,1.26005437279562,4.29625279834812,44.8277227750328,2.15E-11,2.77E-10
ENSMUSG00000023947,1.02936924265726,3.65181888994135,44.8159323212526,2.16E-11,2.79E-10
ENSMUSG00000079508,-1.05854318912946,2.80248750438296,44.8119916682872,2.17E-11,2.79E-10
ENSMUSG00000026037,-0.83496992583534,4.69393638620007,44.8011083514278,2.18E-11,2.80E-10
ENSMUSG00000027006,-0.538750916796209,6.3752491578877,44.784728466062,2.20E-11,2.82E-10
ENSMUSG00000024359,-0.590790554693079,8.11615278568086,44.7703189157302,2.22E-11,2.84E-10
ENSMUSG00000031903,0.717478405749449,8.95546607408289,44.6954410401686,2.30E-11,2.95E-10
ENSMUSG00000024583,-0.609526407827661,6.28502073739607,44.6908001282548,2.31E-11,2.95E-10
ENSMUSG00000056201,-0.47885780058491,9.9663740219287,44.6545965354314,2.35E-11,3.01E-10
ENSMUSG00000096188,-0.830827290996015,3.97247005941374,44.6328897873262,2.38E-11,3.04E-10
ENSMUSG00000069892,0.726849582756896,6.47631239129134,44.6156537804911,2.40E-11,3.06E-10
ENSMUSG00000030649,-1.02053385967018,4.18777446629007,44.6153075720609,2.40E-11,3.06E-10
ENSMUSG00000061981,-0.592214227018698,7.35336892959642,44.601220883052,2.42E-11,3.08E-10
ENSMUSG00000058076,-0.534408668206673,6.35793461919203,44.5995749095439,2.42E-11,3.08E-10
ENSMUSG00000048279,-0.714399278466813,4.6458800694888,44.5101353651244,2.53E-11,3.22E-10
ENSMUSG00000038866,0.546587266363576,6.18284839309048,44.498900451732,2.55E-11,3.23E-10
ENSMUSG00000032245,-0.584804980155157,5.64958252663819,44.4526509591075,2.61E-11,3.31E-10
ENSMUSG00000006494,-0.795879366277228,5.4997101581489,44.4376626082035,2.63E-11,3.33E-10
ENSMUSG00000022962,-0.720595733614778,6.37869701135527,44.4113822030625,2.66E-11,3.37E-10
ENSMUSG00000025225,0.78472946333365,6.00283951968392,44.4019821331676,2.67E-11,3.38E-10
ENSMUSG00000067203,1.26724895025515,2.91921651435006,44.3094754406906,2.80E-11,3.54E-10
ENSMUSG00000040725,-0.500159314524924,8.30415411153796,44.261659731243,2.87E-11,3.63E-10
ENSMUSG00000050856,-0.778577792572848,5.21723171676653,44.2335183448695,2.91E-11,3.68E-10
ENSMUSG00000019873,0.574353176320952,7.76564014949926,44.2119436466997,2.95E-11,3.71E-10
ENSMUSG00000033166,-0.925258823842727,4.76950948853838,44.175461957823,3.00E-11,3.78E-10
ENSMUSG00000024454,-0.654467480058818,5.44928490101531,44.149284752378,3.04E-11,3.83E-10
ENSMUSG00000074867,-1.21105204858966,2.71159954794402,44.1384776066248,3.06E-11,3.85E-10
ENSMUSG00000035439,-0.843986205676856,5.35016790115782,44.1173765982309,3.09E-11,3.88E-10
ENSMUSG00000010517,-0.767776820075363,5.43263770258704,44.105364830352,3.11E-11,3.90E-10
ENSMUSG00000008373,-0.703508707453439,5.95142857329096,44.0954308069807,3.13E-11,3.92E-10
ENSMUSG00000017309,1.51507096128918,2.72192387081854,43.9849809085016,3.31E-11,4.14E-10
ENSMUSG00000022629,-0.932897226456241,3.14128338038667,43.9748555371339,3.33E-11,4.16E-10
ENSMUSG00000000078,0.642073255900034,8.55765418522089,43.9566011390348,3.36E-11,4.20E-10
ENSMUSG00000003778,-0.581334292378403,6.03033609197404,43.8642369968818,3.52E-11,4.39E-10
ENSMUSG00000031974,-0.622097894761183,5.05414022909168,43.8438724843451,3.56E-11,4.44E-10
ENSMUSG00000053411,1.19333857463835,3.72055322064541,43.8315469332657,3.58E-11,4.46E-10
ENSMUSG00000021929,-0.600667924743416,6.76132820926381,43.8155494143118,3.61E-11,4.49E-10
ENSMUSG00000050075,1.2375825504081,3.49018116187588,43.75182174402,3.73E-11,4.64E-10
ENSMUSG00000022419,0.664543376922015,6.89298630855855,43.6468654991223,3.93E-11,4.89E-10
ENSMUSG00000038056,0.560296852787897,7.43991694546788,43.6321887283793,3.96E-11,4.92E-10
ENSMUSG00000032330,-0.588338250090284,5.86827250804326,43.6116417450219,4.00E-11,4.97E-10
ENSMUSG00000028771,0.663715389261184,9.49967929328759,43.5870305178865,4.06E-11,5.02E-10
ENSMUSG00000021361,-0.493911200926943,7.58701866320013,43.5704838234275,4.09E-11,5.06E-10
ENSMUSG00000010911,-0.934896210000207,3.64919183744436,43.5357963332865,4.16E-11,5.15E-10
ENSMUSG00000044811,0.564376608395139,7.36581225882494,43.4425220186297,4.37E-11,5.39E-10
ENSMUSG00000052407,1.1941795848994,2.92511674735096,43.3772382068702,4.51E-11,5.57E-10
ENSMUSG00000081058,3.30416921051607,-0.174395719670724,43.3429935425805,4.59E-11,5.66E-10
ENSMUSG00000048154,0.55067303730489,8.40664302476767,43.2917226064681,4.72E-11,5.81E-10
ENSMUSG00000052429,-0.774605466078619,5.65241956312359,43.2341579822068,4.86E-11,5.98E-10
ENSMUSG00000024067,-0.716276043675154,4.30895173069311,43.2206276487818,4.89E-11,6.01E-10
ENSMUSG00000018476,0.747789921263046,6.58828331678644,43.2055480801709,4.93E-11,6.05E-10
ENSMUSG00000026807,0.807347603992582,4.4757603143883,43.115270417712,5.16E-11,6.33E-10
ENSMUSG00000036639,-1.12153923732239,2.43819036538404,43.0993488238975,5.20E-11,6.38E-10
ENSMUSG00000015291,0.508809343268122,6.73221971816755,43.0681738794997,5.29E-11,6.47E-10
ENSMUSG00000040249,0.508608760056138,11.8521049035001,43.0676554603033,5.29E-11,6.47E-10
ENSMUSG00000063200,-0.626922358373463,5.81375071056039,42.9977484985625,5.48E-11,6.70E-10
ENSMUSG00000049091,-0.612016185800305,6.06514915550025,42.969871084284,5.56E-11,6.79E-10
ENSMUSG00000072772,0.90033688800127,3.31386550889653,42.9632213203007,5.58E-11,6.81E-10
ENSMUSG00000044894,-0.731906503449573,5.7692822708372,42.9590119031647,5.59E-11,6.81E-10
ENSMUSG00000027882,0.681481602836306,6.09424769826729,42.9250533671911,5.69E-11,6.93E-10
ENSMUSG00000026491,0.478667560118906,7.47797190754907,42.9169767864962,5.71E-11,6.95E-10
ENSMUSG00000039013,1.11252096060725,8.695315263322,42.9148454528595,5.72E-11,6.95E-10
ENSMUSG00000061838,-0.582698170591697,5.27827859210666,42.8987791336442,5.76E-11,7.00E-10
ENSMUSG00000074398,1.33225576953079,7.42169060096999,42.824972870037,5.99E-11,7.26E-10
ENSMUSG00000034163,0.633246740860598,6.31276938181696,42.7850438335379,6.11E-11,7.41E-10
ENSMUSG00000022421,-0.797354860971493,3.70663364510632,42.7663124017819,6.17E-11,7.47E-10
ENSMUSG00000020034,1.73588328942511,4.70525556500262,42.7461120355904,6.23E-11,7.54E-10
ENSMUSG00000036026,0.591774497764456,6.10107653493747,42.7208528837275,6.31E-11,7.63E-10
ENSMUSG00000004612,3.63252286866822,-0.371178095222534,42.6674746031585,6.49E-11,7.84E-10
ENSMUSG00000022833,-1.26406562520774,2.71192925096856,42.6398840606242,6.58E-11,7.94E-10
ENSMUSG00000056290,2.57399554126664,0.949965005987056,42.6381572781256,6.59E-11,7.94E-10
ENSMUSG00000026335,-1.16342836334794,3.32435742709125,42.5845187303649,6.77E-11,8.14E-10
ENSMUSG00000026926,-0.612759198916982,6.53731560885383,42.5840066154714,6.77E-11,8.14E-10
ENSMUSG00000031864,-0.576850026666466,5.7999286851294,42.5832349124889,6.77E-11,8.14E-10
ENSMUSG00000016239,-0.77227084289391,5.48932965402266,42.5651419106003,6.84E-11,8.21E-10
ENSMUSG00000049191,1.23767936274943,2.6528565111632,42.4746035752284,7.16E-11,8.59E-10
ENSMUSG00000097381,0.631199041736992,5.83592582903792,42.444859622934,7.27E-11,8.72E-10
ENSMUSG00000032011,2.95672144802044,0.927905393606266,42.432422948897,7.32E-11,8.76E-10
ENSMUSG00000029554,-0.822746684980109,4.33631027725328,42.3479486306032,7.64E-11,9.14E-10
ENSMUSG00000013707,0.663391233249623,5.76884313672778,42.2751988291896,7.93E-11,9.48E-10
ENSMUSG00000026223,0.527205027678426,7.50745307583811,42.2636886169952,7.98E-11,9.53E-10
ENSMUSG00000009863,-0.637076022290643,6.47965690189267,42.2246515948941,8.14E-11,9.71E-10
ENSMUSG00000025742,-0.584571581253381,5.41912961757316,42.2165736179604,8.17E-11,9.74E-10
ENSMUSG00000048720,0.908075589613728,3.50798322095191,42.2079282519009,8.21E-11,9.78E-10
ENSMUSG00000011179,-1.30659865875186,6.55277020830788,42.1968184458877,8.25E-11,9.82E-10
ENSMUSG00000052270,1.06201917782702,7.43285437995918,42.1445556261307,8.48E-11,1.01E-09
ENSMUSG00000018581,1.57030301030042,5.82589361314496,42.1438292704341,8.48E-11,1.01E-09
ENSMUSG00000001911,0.990573187139285,6.42631036006495,42.1257898099354,8.56E-11,1.02E-09
ENSMUSG00000028367,-0.556253984657453,8.68612356839847,42.087353666183,8.73E-11,1.04E-09
ENSMUSG00000058454,-0.595217268809206,5.91718568412994,42.0190156958434,9.04E-11,1.07E-09
ENSMUSG00000078630,-0.911257235978784,3.42885672125311,42.0134741513717,9.06E-11,1.07E-09
ENSMUSG00000013629,-0.680046494163901,6.36287336594818,41.9975448030898,9.14E-11,1.08E-09
ENSMUSG00000022111,-0.695411462648556,4.46607437044267,41.9738469645057,9.25E-11,1.09E-09
ENSMUSG00000026809,-1.32336587280466,2.64407576583833,41.9492966262068,9.37E-11,1.11E-09
ENSMUSG00000036745,1.27652802666699,3.07869990842491,41.894980261947,9.63E-11,1.14E-09
ENSMUSG00000025487,-0.560528055643295,6.58261565290382,41.8692639231414,9.76E-11,1.15E-09
ENSMUSG00000029632,-0.535056719156127,6.54697509050138,41.8587722137111,9.81E-11,1.15E-09
ENSMUSG00000032902,-1.07562273317567,5.03676246571052,41.8388774861827,9.91E-11,1.17E-09
ENSMUSG00000001588,1.10262426224413,4.50221834740874,41.837297407437,9.92E-11,1.17E-09
ENSMUSG00000057789,-0.593346635899999,6.14813302040512,41.8141504356667,1.00E-10,1.18E-09
ENSMUSG00000029166,0.662101224717036,5.62183411387687,41.8018940588031,1.01E-10,1.18E-09
ENSMUSG00000047090,0.959107059208739,6.84215443141386,41.7706800146539,1.03E-10,1.20E-09
ENSMUSG00000027108,-0.582346357933339,6.01858148743445,41.7537171216741,1.04E-10,1.21E-09
ENSMUSG00000031584,-0.579296532477313,8.61532633766745,41.6984336128842,1.06E-10,1.25E-09
ENSMUSG00000020484,0.496514264303691,8.84741108620078,41.6294679347372,1.10E-10,1.29E-09
ENSMUSG00000040712,0.592366835072878,7.13273598070751,41.6241780429878,1.11E-10,1.29E-09
ENSMUSG00000028063,0.536497082722292,9.42632730602859,41.5842892550573,1.13E-10,1.32E-09
ENSMUSG00000024740,-0.505500446642091,8.8095506193809,41.5768332901648,1.13E-10,1.32E-09
ENSMUSG00000038070,-0.899413884376256,5.02552841177701,41.5444633065532,1.15E-10,1.34E-09
ENSMUSG00000020899,-1.10245505987143,5.26638988707835,41.4683324806246,1.20E-10,1.39E-09
ENSMUSG00000036634,0.687496744831966,4.61926337327357,41.4530440457427,1.21E-10,1.40E-09
ENSMUSG00000035390,1.60524560752591,2.36362175188521,41.4472696312398,1.21E-10,1.41E-09
ENSMUSG00000055485,0.620850874593924,6.62022140564028,41.3604453147828,1.27E-10,1.47E-09
ENSMUSG00000020720,-0.600716543292782,6.06710138914747,41.347299702285,1.27E-10,1.48E-09
ENSMUSG00000023805,0.53234328269556,6.71533545315777,41.1995006132842,1.37E-10,1.59E-09
ENSMUSG00000025791,-0.678096940638103,4.82567789637381,41.1911134908511,1.38E-10,1.60E-09
ENSMUSG00000019487,0.802999779734129,4.62175434316324,41.1684502427531,1.40E-10,1.61E-09
ENSMUSG00000075232,-0.630944069734024,5.38900524757633,41.1344129211076,1.42E-10,1.64E-09
ENSMUSG00000079469,0.772991102131483,6.58410117942116,41.1166418414506,1.43E-10,1.66E-09
ENSMUSG00000035107,-1.13049364438285,3.63136833834457,41.0770116710759,1.46E-10,1.69E-09
ENSMUSG00000024544,1.0747628895191,4.92201229795041,41.0275958960888,1.50E-10,1.73E-09
ENSMUSG00000067336,0.582739694866202,7.35094100666278,41.0094981810392,1.51E-10,1.74E-09
ENSMUSG00000096944,-0.679535171398587,4.68433349845735,40.912448555381,1.59E-10,1.83E-09
ENSMUSG00000020640,0.541427810712635,7.33211165142824,40.9087206989758,1.60E-10,1.83E-09
ENSMUSG00000062248,-0.909691411394266,4.95098337244455,40.8923084744176,1.61E-10,1.85E-09
ENSMUSG00000028156,-0.732737994047168,5.99094539360031,40.8882253761874,1.61E-10,1.85E-09
ENSMUSG00000047832,-0.610266049944556,5.27099941290476,40.8782041595353,1.62E-10,1.86E-09
ENSMUSG00000031613,1.71145189162074,1.73150510623742,40.851749629629,1.64E-10,1.88E-09
ENSMUSG00000003813,-0.609475111273293,6.22436740194502,40.8298139042057,1.66E-10,1.90E-09
ENSMUSG00000093726,-2.3946709092043,0.907391151357351,40.8158969933788,1.67E-10,1.91E-09
ENSMUSG00000038126,-0.840676691413793,4.25756497644956,40.7616265557329,1.72E-10,1.96E-09
ENSMUSG00000036672,-0.761756382825923,4.28402495217842,40.6980121622232,1.78E-10,2.03E-09
ENSMUSG00000030423,-0.723079810435417,4.46900520028126,40.6397196811252,1.83E-10,2.09E-09
ENSMUSG00000054422,1.62716674950959,7.07860276114901,40.6370002418161,1.83E-10,2.09E-09
ENSMUSG00000048120,1.11006884769087,6.44829712567085,40.6224231930606,1.85E-10,2.10E-09
ENSMUSG00000042401,-1.48194129708245,1.69836569642196,40.4099347710829,2.06E-10,2.34E-09
ENSMUSG00000034438,1.4352908742716,4.17037445056625,40.3953240850225,2.07E-10,2.36E-09
ENSMUSG00000028633,-1.5536123079209,4.529153214943,40.3783264302146,2.09E-10,2.38E-09
ENSMUSG00000004980,-0.491155004660473,9.38433531727767,40.3754510728738,2.10E-10,2.38E-09
ENSMUSG00000031604,-0.863446142018713,6.19934526714515,40.3459614677802,2.13E-10,2.41E-09
ENSMUSG00000024862,0.685421824950471,4.69316088575537,40.3134223969377,2.16E-10,2.45E-09
ENSMUSG00000052056,0.599821011871342,6.5985267779416,40.3051226791039,2.17E-10,2.46E-09
ENSMUSG00000024456,0.504245040359861,9.48723197030957,40.1969241749875,2.30E-10,2.59E-09
ENSMUSG00000021928,-0.715139646991876,4.16568824649707,40.1957307039054,2.30E-10,2.59E-09
ENSMUSG00000018677,-0.545298702803212,6.2959740116041,40.1651786326293,2.33E-10,2.63E-09
ENSMUSG00000037759,0.741582045535844,5.23200522463249,40.1605443560649,2.34E-10,2.64E-09
ENSMUSG00000020290,-0.73079206111407,7.56350180635571,40.1489681183362,2.35E-10,2.65E-09
ENSMUSG00000016477,-0.88158348634549,3.8646937193235,40.1332220603885,2.37E-10,2.67E-09
ENSMUSG00000029204,0.800536895348191,4.53569275590999,40.02389446294,2.51E-10,2.82E-09
ENSMUSG00000102840,-1.8937796849098,1.31528952116401,39.9759563668608,2.57E-10,2.89E-09
ENSMUSG00000020738,-0.51008945167497,7.23900048727513,39.962586902395,2.59E-10,2.91E-09
ENSMUSG00000084936,-0.858425791202529,3.96794624934706,39.95180655996,2.60E-10,2.92E-09
ENSMUSG00000029147,-0.511156015777289,7.03633155579704,39.9494709850853,2.61E-10,2.92E-09
ENSMUSG00000019433,-0.580111592365168,5.3678255906336,39.9444724471857,2.61E-10,2.92E-09
ENSMUSG00000043008,-1.15017337206816,6.17436794227449,39.9444538416622,2.61E-10,2.92E-09
ENSMUSG00000032911,-1.15947707529698,4.44782718776839,39.9075685162853,2.66E-10,2.98E-09
ENSMUSG00000031537,0.618733517720607,7.61529738421276,39.8941875727024,2.68E-10,2.99E-09
